OUTID;Birth;SEXTYPENAME;REGNAME;AREANAME;TERNAME;REGTYPENAME;TerTypeName;ClassProfileNAME;ClassLangName;EONAME;EOTYPENAME;EORegName;EOAreaName;EOTerName;EOParent;UkrTest;UkrTestStatus;UkrBall100;UkrBall12;UkrBall;UkrAdaptScale;UkrPTName;UkrPTRegName;UkrPTAreaName;UkrPTTerName;histTest;HistLang;histTestStatus;histBall100;histBall12;histBall;histPTName;histPTRegName;histPTAreaName;histPTTerName;mathTest;mathLang;mathTestStatus;mathBall100;mathBall12;mathBall;mathPTName;mathPTRegName;mathPTAreaName;mathPTTerName;physTest;physLang;physTestStatus;physBall100;physBall12;physBall;physPTName;physPTRegName;physPTAreaName;physPTTerName;chemTest;chemLang;chemTestStatus;chemBall100;chemBall12;chemBall;chemPTName;chemPTRegName;chemPTAreaName;chemPTTerName;bioTest;bioLang;bioTestStatus;bioBall100;bioBall12;bioBall;bioPTName;bioPTRegName;bioPTAreaName;bioPTTerName;geoTest;geoLang;geoTestStatus;geoBall100;geoBall12;geoBall;geoPTName;geoPTRegName;geoPTAreaName;geoPTTerName;engTest;engTestStatus;engBall100;engBall12;engDPALevel;engBall;engPTName;engPTRegName;engPTAreaName;engPTTerName;fraTest;fraTestStatus;fraBall100;fraBall12;fraDPALevel;fraBall;fraPTName;fraPTRegName;fraPTAreaName;fraPTTerName;deuTest;deuTestStatus;deuBall100;deuBall12;deuDPALevel;deuBall;deuPTName;deuPTRegName;deuPTAreaName;deuPTTerName;spaTest;spaTestStatus;spaBall100;spaBall12;spaDPALevel;spaBall;spaPTName;spaPTRegName;spaPTAreaName;spaPTTerName;year
a6c3f34a-5f9b-43f9-af5e-a7618a991333;2002.0;чоловіча;Київська область;Сквирський район;м.Сквира;випускник закладу загальної середньої освіти 2020 року;місто;Історичний;українська;Сквирський академічний ліцей № 2 Сквирської районної ради Київської області;ліцей;Київська область;Сквирський район;м.Сквира;Відділ освіти Сквирської районної державної адміністрації;Українська мова і література;Зараховано;121.0;6.0;36.0;0.0;Сквирський академічний ліцей Сквирської районної ради Київської області;Київська область;Сквирський район;м.Сквира;Історія України;українська;Зараховано;120.0;6.0;31.0;Сквирський академічний ліцей Сквирської районної ради Київської області;Київська область;Сквирський район;м.Сквира;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;136.0;6.0;36.0;"Державний професійно-технічний навчальний заклад ""Білоцерківське вище професійне училище будівництва та сервісу""";Київська область;м.Біла Церква;м.Біла Церква;Географія;українська;Зараховано;143.0;;45.0;Білоцерківська загальноосвітня школа І-ІІІ ступенів № 18 Білоцерківської міської ради Київської області;Київська область;м.Біла Церква;м.Біла Церква;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
2f91576f-1945-4661-9b03-98723399a372;2001.0;чоловіча;Кіровоградська область;м.Кропивницький;Фортечний район міста;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;Центральноукраїнське вище професійне училище імені Миколи Федоровського;вище професійне училище;Кіровоградська область;м.Кропивницький. Фортечний район міста;Фортечний район міста;Управління освіти, науки, молоді та спорту Кіровоградської обласної державної адміністрації;Українська мова і література;Не з’явився;;;;0.0;"Комунальний заклад ""Навчально-виховне об'єднання ""Загальноосвітня школа І-ІІІ ступенів № 17-центр естетичного виховання ""Калинка"""" Кіровоградської міської ради Кіровоградської області";Кіровоградська область;м.Кропивницький. Фортечний район міста;Фортечний район міста;;;;;;;;;;;Математика;українська;Не з’явився;;;;Центральноукраїнський національний технічний університет;Кіровоградська область;м.Кропивницький. Фортечний район міста;Фортечний район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Не з’явився;;;стандарт(академічний);;"Комунальний заклад ""Навчально-виховне об'єднання №25 ""Загальноосвітня школа І-ІІІ ступенів , природничо-математичний ліцей, центр позашкільного виховання ""Ліра"""" Кіровоградської міської ради Кіровоградської області";Кіровоградська область;м.Кропивницький. Фортечний район міста;Фортечний район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
8651a69a-d155-49b9-a020-b72d2c9522bb;2003.0;жіноча;Житомирська область;м.Житомир;Богунський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Житомирський торговельно-економічний коледж Київського національного торговельно-економічного університету;заклад вищої освіти;Житомирська область;м.Житомир. Богунський район міста;Богунський район міста;Міністерство освіти і науки України;Українська мова і література;Зараховано;113.0;6.0;31.0;0.0;Загальноосвітня школа I-III ступенів №28 м.Житомира імені гетьмана Івана Виговського;Житомирська область;м.Житомир. Богунський район міста;Богунський район міста;Історія України;українська;Не з’явився;;;;Житомирська міська гуманітарна гімназія №23 ім. М. Очерета;Житомирська область;м.Житомир. Корольовський район міста;Корольовський район міста;Математика;українська;Не подолав поріг;0.0;3.0;8.0;Житомирський державний університет імені Івана Франка;Житомирська область;м.Житомир. Корольовський район міста;Корольовський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
98efbadd-448b-4da4-99b1-21eabc6ceb14;2002.0;жіноча;Київська область;Броварський район;с.Княжичі;випускник закладу загальної середньої освіти 2020 року;село;Української філології;українська;Княжицька загальноосвітня школа І-ІІІ ступенів Броварського району Київської області;середня загальноосвітня школа;Київська область;Броварський район;с.Княжичі;Відділ освіти Броварської районної державної адміністрації;Українська мова і література;Зараховано;144.0;8.0;52.0;0.0;Броварська загальноосвітня школа І-ІІІ ступенів №3 Броварської міської ради Київської області;Київська область;м.Бровари;м.Бровари;Історія України;українська;Зараховано;153.0;8.0;46.0;Броварський навчально-виховний комплекс Броварської міської ради Київської області;Київська область;м.Бровари;м.Бровари;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;153.0;7.0;44.0;Броварська загальноосвітня школа І-ІІІ ступенів №3 Броварської міської ради Київської області;Київська область;м.Бровари;м.Бровари;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
fb9e9dfa-e4bb-4653-bb43-5009e56afb93;2003.0;жіноча;Закарпатська область;Тячівський район;м.Тячів;випускник закладу загальної середньої освіти 2020 року;місто;Інформаційно-технологічний;угорська;Тячівський ліцей-інтернат з угорською мовою навчання Тячівської районної ради Закарпатської області;ліцей;Закарпатська область;Тячівський район;м.Тячів;Управління освіти Тячівської районної державної адміністрації;Українська мова і література;Зараховано;118.0;5.0;34.0;3.0;Тячівська загальноосвітня школа І-ІІІ ступенів №1 імені В.Гренджі-Донського Тячівської міської ради Закарпатської області;Закарпатська область;Тячівський район;м.Тячів;;;;;;;;;;;Математика;угорська;Зараховано;103.0;4.0;10.0;Хустська спеціалізована школа І-ІІІ ступенів № 1 імені А.Волошина Хустської міської ради Закарпатської області;Закарпатська область;м.Хуст;м.Хуст;;;;;;;;;;;Хімія;угорська;Зараховано;137.0;6.0;30.0;Ужгородська загальноосвітня школа І-ІІІ ступенів №12 Ужгородської міської ради Закарпатської області;Закарпатська область;м.Ужгород;м.Ужгород;Біологія;угорська;Зараховано;113.0;;28.0;Тересвянська загальноосвітня школа І-ІІІ ступенів Тересвянської селищної ради Тячівського району Закарпатської області;Закарпатська область;Тячівський район;смт Тересва;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
eddca4a8-09e8-4707-b184-4d3865d44e34;2003.0;чоловіча;Полтавська область;м.Кременчук;Автозаводський район міста;випускник закладу загальної середньої освіти 2020 року;місто;Іноземної філології;українська;Кременчуцький ліцей № 10 «Лінгвіст» Кременчуцької міської ради Полтавської області;ліцей;Полтавська область;м.Кременчук. Автозаводський район міста;Автозаводський район міста;Департамент освіти виконавчого комітету Кременчуцької міської ради Полтавської області;Українська мова і література;Зараховано;173.0;10.0;76.0;0.0;Кременчуцька загальноосвітня школа І-ІІІ ступенів № 26 Кременчуцької міської ради Полтавської області;Полтавська область;м.Кременчук. Автозаводський район міста;Автозаводський район міста;;;;;;;;;;;Математика;українська;Зараховано;134.0;6.0;20.0;Кременчуцький ліцей № 5 імені Т. Г. Шевченка Кременчуцької міської ради Полтавської області;Полтавська область;м.Кременчук. Автозаводський район міста;Автозаводський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;139.0;;43.0;Кременчуцький національний університет імені Михайла Остроградського;Полтавська область;м.Кременчук. Автозаводський район міста;Автозаводський район міста;Англійська мова;Зараховано;179.0;10.0;профільний;59.0;Кременчуцька загальноосвітня школа І-ІІІ ступенів № 26 Кременчуцької міської ради Полтавської області;Полтавська область;м.Кременчук. Автозаводський район міста;Автозаводський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
07a1664a-60df-4ded-9186-a11bee176b1b;1994.0;жіноча;Дніпропетровська область;м.Кам'янське;Південний район міста;Випускник минулих років;місто;;;;;;;;;Українська мова і література;Не подолав поріг;0.0;;17.0;0.0;"Індустріальний коледж Державного вищого навчального закладу ""Український державний хіміко-технологічний університет""";Дніпропетровська область;м.Кам'янське. Заводський район міста;Заводський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
1c5e7b48-a5ec-4419-95a9-00e867e0a805;2002.0;жіноча;м.Київ;м.Київ;Солом'янський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Коледж інженерії та управління Національного авіаційного університету;заклад вищої освіти;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;Міністерство освіти і науки України;Українська мова і література;Зараховано;137.0;7.0;47.0;0.0;Середня загальноосвітня школа №54 м.Києва;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;Історія України;українська;Зараховано;109.0;5.0;28.0;Вище професійне училище Національного авіаційного університету;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;Математика;українська;Зараховано;121.0;5.0;15.0;Середня загальноосвітня школа №166 Солом'янського району м.Києва;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;109.0;;29.0;Середня загальноосвітня школа №69 Солом'янського району м.Києва;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
4673ac17-1e30-4ac3-bb52-06baf06c1d9b;2002.0;чоловіча;Львівська область;м.Львів;Залізничний район міста;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;Вище професійне училище №20 м. Львова;вище професійне училище;Львівська область;м.Львів. Залізничний район міста;Залізничний район міста;Департамент освіти і науки Львівської обласної державної адміністрації;Українська мова і література;Не з’явився;;;;0.0;Ліцей №46 ім.В'ячеслава Чорновола Львівської міської ради;Львівська область;м.Львів. Франківський район міста;Франківський район міста;Історія України;українська;Не з’явився;;;;Міжрегіональний центр професійно-технічної освіти художнього моделювання і дизайну м. Львова;Львівська область;м.Львів. Франківський район міста;Франківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Не з’явився;;;;Середня загальноосвітня школа №92;Львівська область;м.Львів. Шевченківський район міста;Шевченківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
af21d007-2622-4802-85bd-16cac68af171;2003.0;чоловіча;Житомирська область;Житомирський район;с.Іванівка;випускник закладу загальної середньої освіти 2020 року;село;Універсальний;українська;Іванівська загальноосвітня школа I-III ступенів;середня загальноосвітня школа;Житомирська область;Житомирський район;с.Іванівка;Відділ освіти, національно-патріотичного виховання, молоді та спорту Житомирської районної державної адміністрації;Українська мова і література;Не з’явився;;;;0.0;Житомирський торговельно-економічний коледж Київського національного торговельно-економічного університету;Житомирська область;м.Житомир. Богунський район міста;Богунський район міста;Історія України;українська;Не з’явився;;;;Ліцей №2 м.Житомира;Житомирська область;м.Житомир. Корольовський район міста;Корольовський район міста;Математика;українська;Не з’явився;;;;Загальноосвітня школа І-ІІІ ступенів № 7 імені В.В. Бражевського;Житомирська область;м.Житомир. Богунський район міста;Богунський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
ea413a45-b3f9-45d6-8f7e-54aeefd4c85d;2003.0;чоловіча;Донецька область;Великоновосілківський район;смт Велика Новосілка;випускник закладу загальної середньої освіти 2020 року;місто;Інший(багатопрофільність);українська;Великоновосілківська гімназія з загальноосвітньою школою І ступеня Великоновосілківської районної ради Донецької області;гімназія;Донецька область;Великоновосілківський район;смт Велика Новосілка;Управління освіти, молоді та спорту Великоновосілківської районної державної адміністрації Донецької області;Українська мова і література;Зараховано;107.0;5.0;27.0;0.0;Курахівський професійний ліцей;Донецька область;Мар'їнський район;м.Курахове;Історія України;українська;Зараховано;120.0;5.0;31.0;Курахівський заклад загальної середньої освіти І - ІІІ ступенів №1 Мар'їнської районної ради Донецької області;Донецька область;Мар'їнський район;м.Курахове;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;116.0;5.0;29.0;Загальноосвітня школа I-III ступенів №9 Покровської міської ради Донецької області;Донецька область;м.Покровськ;м.Покровськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
03c886cd-b26d-4c7a-9eac-689cd9492908;2000.0;жіноча;Одеська область;м.Одеса;Суворовський район міста;Випускник минулих років;місто;;;;;;;;;Українська мова і література;Зараховано;122.0;;37.0;0.0;"Одеський навчально-виховний комплекс №49 ""Спеціалізована школа - загальноосвітня школа I-III ступенів"" Одеської міської ради Одеської області";Одеська область;м.Одеса. Суворовський район міста;Суворовський район міста;Історія України;українська;Зараховано;132.0;;35.0;Одеська загальноосвітня школа № 14 I-III ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Суворовський район міста;Суворовський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;145.0;;40.0;Міжнародний гуманітарний університет;Одеська область;м.Одеса. Приморський район міста;Приморський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
265818cd-c5d7-42dd-b26e-9f8933dd4d76;2003.0;жіноча;Харківська область;м.Харків;Немишлянський район міста;випускник закладу загальної середньої освіти 2020 року;місто;Математичний;українська;Харківська загальноосвітня школа I-III ступенів № 145 Харківської міської ради Харківської області;середня загальноосвітня школа;Харківська область;м.Харків. Немишлянський район міста;Немишлянський район міста;Управління освіти адміністрації Немишлянського району Харківської міської ради;Українська мова і література;Зараховано;185.0;11.0;87.0;0.0;Харківська загальноосвітня школа I-III ступенів № 160 Харківської міської ради Харківської області;Харківська область;м.Харків. Немишлянський район міста;Немишлянський район міста;Історія України;українська;Зараховано;188.0;11.0;79.0;Харківський машинобудівний коледж;Харківська область;м.Харків. Індустріальний район міста;Індустріальний район міста;Математика;українська;Зараховано;176.0;10.0;43.0;"Комунальний заклад охорони здоров'я ""Харківський обласний медичний коледж""";Харківська область;м.Харків. Немишлянський район міста;Немишлянський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
5de0d9f0-b1a2-4da1-89bf-c779d63c4055;2003.0;чоловіча;Житомирська область;Народицький район;с.Базар;випускник закладу загальної середньої освіти 2020 року;село;Універсальний;українська;"Базарський НВК ""ЗНЗ І-ІІІ ступенів - ДНЗ"" Народицького району Житомирської області";навчально-виховний комплекс;Житомирська область;Народицький район;с.Базар;Відділ освіти Народицької селищної ради Житомирської області;Українська мова і література;Не з’явився;;;;0.0;"Опорний заклад освіти ""Овруцький заклад загальної середньої освіти І-ІІІ ступенів №1"" Овруцької міської ради Житомирської області";Житомирська область;Овруцький район;м.Овруч;Історія України;українська;Не з’явився;;;;Коростенська міська гімназія №7 Житомирської області;Житомирська область;м.Коростень;м.Коростень;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Не з’явився;;;;Коростенська міська гімназія №7 Житомирської області;Житомирська область;м.Коростень;м.Коростень;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
1ac2ae71-b04b-4a73-a106-392c6f14df11;2001.0;чоловіча;Харківська область;м.Харків;Слобідський район міста;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;"Державний навчальний заклад ""Харківське вище професійне училище № 6""";вище професійне училище;Харківська область;м.Харків. Слобідський район міста;Слобідський район міста;Міністерство освіти і науки України;Українська мова і література;Не з’явився;;;;0.0;Харківський державний автотранспортний коледж;Харківська область;м.Харків. Київський район міста;Київський район міста;;;;;;;;;;;Математика;російська;Не з’явився;;;;Харківський національний університет радіоелектроніки;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;російська;Не з’явився;;;;Український державний університет залізничного транспорту (4-й корпус);Харківська область;м.Харків. Основ'янський район міста;Основ'янський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
2fea891e-ad1a-4af6-b4ea-775f6d46f7be;1995.0;жіноча;Харківська область;м.Харків;Слобідський район міста;Випускник минулих років;місто;;;;;;;;;Українська мова і література;Зараховано;133.0;;44.0;0.0;Харківський гідрометеорологічний технікум Одеського державного екологічного університету;Харківська область;м.Харків. Основ'янський район міста;Основ'янський район міста;;;;;;;;;;;Математика;українська;Не подолав поріг;0.0;;6.0;Харківський національний університет внутрішніх справ;Харківська область;м.Харків. Слобідський район міста;Слобідський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;137.0;;42.0;"Державний професійно-технічний навчальний заклад ""Харківське вище професійне училище будівництва""";Харківська область;м.Харків. Московський район міста;Московський район міста;Англійська мова;Зараховано;131.0;;;34.0;Харківська гімназія №82 Харківської міської ради Харківської області;Харківська область;м.Харків. Слобідський район міста;Слобідський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
b90b3e92-6966-4237-a81e-d55d00736115;2002.0;жіноча;Львівська область;Золочівський район;с.Червоне;Учень (слухач) закладу професійної (професійно-технічної) освіти;село;Кваліфікований робітник;українська;"Державний професійно-технічний навчальний заклад ""Червоненське вище професійне училище""";вище професійне училище;Львівська область;Золочівський район;с.Червоне;Департамент освіти і науки Львівської обласної державної адміністрації;Українська мова і література;Не з’явився;;;;0.0;Золочівський опорний заклад загальної середньої освіти І-ІІІ ступенів №1 Золочівської районної ради Львівської області;Львівська область;Золочівський район;м.Золочів;Історія України;українська;Не з’явився;;;;Золочівський опорний заклад загальної середньої освіти І-ІІІ ступенів №2 ім. Маркіяна Шашкевича Золочівської районної ради Львівської області;Львівська область;Золочівський район;м.Золочів;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Не з’явився;;;;Львівська загальноосвітня школа І-ІІІ ступенів №82 Львівської міської ради Львівської області;Львівська область;м.Львів. Личаківський район міста;Личаківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
741b5554-b122-40ec-828d-d1a8b674dea2;2003.0;жіноча;Полтавська область;Карлівський район;с.Попівка;випускник закладу загальної середньої освіти 2020 року;село;Технологічний;українська;"Попівський навчально-виховний комплекс №1 ""загальноосвітня школа І-ІІІ ступенів-дошкільний навчальний заклад"" Карлівської районної ради Полтавської області";навчально-виховний комплекс;Полтавська область;Карлівський район;с.Попівка;Відділ освіти, молоді та спорту Карлівської райдержадміністрації Полтавської області;Українська мова і література;Зараховано;101.0;5.0;23.0;0.0;Карлівська гімназія імені Ніни Герасименко Карлівської районної ради Полтавської області;Полтавська область;Карлівський район;м.Карлівка;Історія України;українська;Зараховано;126.0;6.0;33.0;Карлівська гімназія імені Ніни Герасименко Карлівської районної ради Полтавської області;Полтавська область;Карлівський район;м.Карлівка;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Біологія;українська;Зараховано;110.0;;27.0;"Комунальний заклад ""Полтавська загальноосвітня школа І-ІІІ ступенів № 2 Полтавської міської ради Полтавської області""";Полтавська область;м.Полтава. Подільський район міста;Подільський район міста;Географія;українська;Зараховано;124.0;5.0;36.0;"Комунальний заклад ""Полтавська загальноосвітня школа І-ІІІ ступенів № 28 Полтавської міської ради Полтавської області""";Полтавська область;м.Полтава. Шевченківський район міста;Шевченківський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
3e10b400-9985-4fd2-a7d2-17cda38d5ffc;2003.0;жіноча;Рівненська область;Володимирецький район;смт Володимирець;випускник закладу загальної середньої освіти 2020 року;місто;Фізико-математичний;українська;Володимирецький районний колегіум Володимирецького району Рівненської області;ліцей;Рівненська область;Володимирецький район;смт Володимирець;Відділ освіти Володимирецької районної державної адміністрації;Українська мова і література;Зараховано;173.0;9.0;76.0;0.0;Вище професійне училище №29 смт. Володимирець;Рівненська область;Володимирецький район;смт Володимирець;Історія України;українська;Зараховано;174.0;10.0;64.0;Вище професійне училище №29 смт. Володимирець;Рівненська область;Володимирецький район;смт Володимирець;Математика;українська;Зараховано;158.0;8.0;32.0;Вараська загальноосвітня школа І-ІІІ ступенів №1 Вараської міської ради Рівненської області;Рівненська область;м.Вараш;м.Вараш;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;169.0;;60.0;Вараська загальноосвітня школа І-ІІІ ступенів №1 Вараської міської ради Рівненської області;Рівненська область;м.Вараш;м.Вараш;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
887da9fc-6f9e-4581-99ca-0d2525e19d59;2003.0;жіноча;Вінницька область;Вінницька область;м.Вінниця;випускник закладу загальної середньої освіти 2020 року;місто;Іноземної філології;українська;"Комунальний заклад ""Гуманітарна гімназія №1 імені М.І.Пирогова Вінницької міської ради""";гімназія;Вінницька область;м.Вінниця;м.Вінниця;Департамент освіти Вінницької міської ради;Українська мова і література;Зараховано;138.0;7.0;48.0;0.0;"Комунальний заклад ""Загальноосвітня школа I-III ступенів із спеціалізованими класами з поглибленим вивченням математики і фізики №34 Вінницької міської ради""";Вінницька область;м.Вінниця;м.Вінниця;Історія України;українська;Зараховано;113.0;4.0;29.0;"Комунальний заклад ""Загальноосвітня школа I-III ступенів №26 Вінницької міської ради""";Вінницька область;м.Вінниця;м.Вінниця;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;129.0;6.0;профільний;33.0;"Комунальний заклад ""Загальноосвітня школа I-III ступенів із спеціалізованими класами з поглибленим вивченням математики і фізики №34 Вінницької міської ради""";Вінницька область;м.Вінниця;м.Вінниця;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
03c634ad-64a2-48cd-aaed-63774e5a1fa6;2003.0;жіноча;Дніпропетровська область;м.Дніпро;Індустріальний район міста;випускник закладу загальної середньої освіти 2020 року;місто;Математичний;українська;"Комунальний заклад освіти ""Навчально- виховний комплекс № 139 ""загальноосвітній навчальний заклад-центр творчості ""Дума"" Дніпровської міської ради";навчально-виховний комплекс;Дніпропетровська область;м.Дніпро. Індустріальний район міста;Індустріальний район міста;Управління освіти департаменту гуманітарної політики Дніпровської міської ради;Українська мова і література;Зараховано;178.0;11.0;80.0;0.0;"Комунальний заклад освіти ""Середня загальноосвітня школа № 69"" Дніпровської міської ради";Дніпропетровська область;м.Дніпро. Індустріальний район міста;Індустріальний район міста;Історія України;українська;Зараховано;150.0;8.0;44.0;"Державний професійно-технічний навчальний заклад ""Дніпровське вище професійне училище будівництва""";Дніпропетровська область;м.Дніпро. Індустріальний район міста;Індустріальний район міста;Математика;українська;Зараховано;151.0;7.0;28.0;"Державний професійно-технічний навчальний заклад ""Дніпровський професійний залізничний ліцей""";Дніпропетровська область;м.Дніпро. Амур-Нижньодніпровський район міста;Амур-Нижньодніпровський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
2d249945-3694-4e0c-962b-8e3571fef3ad;2003.0;чоловіча;Донецька область;Слов'янський район;м.Миколаївка;випускник закладу загальної середньої освіти 2020 року;місто;Математичний;українська;Миколаївський заклад загальної середньої освіти І-ІІІ ступенів №1 Миколаївської міської ради Слов’янського району Донецької області;середня загальноосвітня школа;Донецька область;Слов'янський район;м.Миколаївка;Відділ освіти, культури, сім'ї, молоді та спорту Миколаївської міської ради Слов'янського району Донецької області;Українська мова і література;Зараховано;124.0;6.0;38.0;0.0;Слов'янська загальноосвітня школа I-III ступенів №15 Слов'янської міської ради Донецької області;Донецька область;м.Слов'янськ;м.Слов'янськ;;;;;;;;;;;Математика;українська;Зараховано;139.0;6.0;22.0;Відокремлений структурний підрозділ Національного авіаційного університету Слов’янський коледж Національного авіаційного університету;Донецька область;м.Слов'янськ;м.Слов'янськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Географія;українська;Зараховано;157.0;7.0;52.0;"Краматорський навчально–виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів № 6 – дошкільний навчальний заклад Краматорської міської ради""";Донецька область;м.Краматорськ;м.Краматорськ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
3d8fe50c-2740-4232-b6a9-90f33c777aa3;2003.0;жіноча;м.Київ;м.Київ;Дніпровський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Університетський коледж Київського університету імені Бориса Грінченка;заклад вищої освіти;м.Київ;м.Київ. Дніпровський район міста;Дніпровський район міста;Департамент освіти і науки виконавчого органу Київської міської ради (Київської міської державної адміністрації);Українська мова і література;Зараховано;177.0;11.0;79.0;0.0;Середня загальноосвітня школа І-ІІІ ступенів №126 м. Києва;м.Київ;м.Київ. Дніпровський район міста;Дніпровський район міста;;;;;;;;;;;Математика;українська;Зараховано;180.0;10.0;46.0;"Державний вищий навчальний заклад "" Київський механіко-технологічний коледж""";м.Київ;м.Київ. Дніпровський район міста;Дніпровський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Англійська мова;Зараховано;185.0;10.0;стандарт(академічний);62.0;"Навчально-виховний комплекс № 183 ""Фортуна"" з поглибленим вивченням іноземних мов (спеціалізована школа І ступеня - гімназія) м. Києва";м.Київ;м.Київ. Дніпровський район міста;Дніпровський район міста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020
